,F,I,H,H-tilde,H-tilde_std,N
TMEM101,2.3417644595246333e-05,0.08467035122178945,6.5717557992580655,6.656426150479855,0.031032128117062054,121
LSM12,4.373874114484026e-05,0.07797591260583392,7.352150477854049,7.430126390459883,0.0846563329789351,226
G6PC3,1.5289205975408762e-05,0.04585514239137023,5.990427741820604,6.036282884211974,0.10604359178587894,79
HDAC5,3.212668597364373e-05,0.017392884068726744,7.019499973463468,7.0368928575321945,0.008297853922098818,166
AC023855.1,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
ASB16-AS1,9.483178389810499e-06,0.020408163265305923,5.492260864523372,5.512669027788678,0.06122448979593391,49
TMUB2,3.0578411950817525e-05,-0.023765110773187104,7.015744197516806,6.991979086743619,0.023765110773426804,158
ATXN7L3,1.799868551535462e-05,-0.09129274188895753,6.3723870368679565,6.281094294978999,0.0,93
UBTF,4.722235769619922e-05,0.04143986362161911,7.381740423717799,7.423180287339418,0.04219280833164104,244
AC003102.1,8.51550712554412e-06,0.19340397737106674,5.016027641266231,5.209431618637297,0.022727272727255287,44
SLC4A1,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
AC003043.2,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
RUNDC3A-AS1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
SLC25A39,3.522323401929614e-05,0.08925885987822202,7.099747044009189,7.189005903887411,0.0384615384614931,182
GRN,0.0003988740951306008,1.053748557835691,7.737325870621094,8.791074428456785,0.028345798272411175,2061
FAM171A2,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
ITGA2B,3.483616551358959e-06,1.6733008599313193,2.4410685859554375,4.114369445886757,0.055555555555545685,18
GPATCH8,5.535079631603679e-05,-0.1067007316031443,7.657163513313993,7.5504627817108485,0.04684263552350509,286
FZD2,7.74137011413102e-06,0.21887218755408622,5.003055907333276,5.221928094887362,0.05000000000004832,40
MEIOC,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
CCDC43,1.9159891032474272e-05,0.12883724749660086,6.338903210966847,6.467740458463448,0.020202020202111082,99
DBF4B,1.935342528532755e-06,0.20000000000000018,3.121928094887362,3.321928094887362,0.0,10
ADAM11,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
GJC1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
EFTUD2,3.561030252500269e-05,0.25786373094994897,6.924980621886265,7.182844352836214,0.0757453885351173,184
AC015936.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
DCAKD,3.6771508042122342e-06,0.25025723695597213,3.997670276487613,4.247927513443585,0.0,19
NMT1,4.625468643193284e-05,0.0787204955399563,7.305550176443117,7.3842706719830735,0.019132315957558526,239
PLCD3,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
ACBD4,6.193096091304815e-06,0.0625,4.875,4.9375,0.0,32
AC142472.1,2.9030137927991324e-06,-0.06666666666666643,3.9068905956085187,3.8402239289418523,0.06666666666665856,15
HEXIM1,8.960635907106655e-05,0.11160826312427474,7.89703782929001,8.008646092414285,0.028566403479225202,463
AC138150.1,8.51550712554412e-06,0.022727272727273373,5.4139770731827515,5.436704345910025,0.022727272727098968,44
HEXIM2,3.2900822985056833e-06,-0.0588235294117645,4.087462841250339,4.028639311838575,0.05882352941175572,17
AC138150.2,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
AC008105.3,4.509348091481319e-05,0.0005679452928974982,7.403738880640785,7.404306825933682,0.057413921678529364,233
FMNL1,0.000224112664804093,0.21192611373325576,8.39322142608863,8.605147539821886,0.053315424592901076,1158
AC008105.1,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
MAP3K14-AS1,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
SPATA32,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
MAP3K14,1.5676274481115314e-05,0.17733985156296583,5.930968330307294,6.10830818187026,0.05870231484157842,81
ARHGAP27,4.97383029832918e-05,0.3212018483332093,7.160497640581508,7.4816994889147175,0.004279632179809202,257
PLEKHM1,2.186937057242013e-05,0.0375673672374921,6.572391351795718,6.6099587190332105,0.02654867256615088,113
AC091132.1,1.935342528532755e-06,0.0,3.321928094887362,3.321928094887362,0.0,10
AC091132.5,7.741370114131019e-07,0.5,1.5,2.0,0.0,4
MAPT,1.3547397699729284e-06,0.2857142857142856,2.5216406363433186,2.807354922057604,0.0,7
KANSL1,0.00011108866113778013,-0.0042805152735638785,8.223390959897642,8.219110444624079,0.012023049945657623,574
KANSL1-AS1,1.5095671722555488e-05,0.04330056091130441,6.044954943193487,6.088255504104791,0.06894158655229432,78
ARL17B,5.612493332744989e-06,0.0,4.857980995127572,4.857980995127572,0.0,29
LRRC37A,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
LRRC37A2,5.806027585598265e-06,0.13333333333333375,4.773557262275185,4.906890595608519,0.0,30
ARL17A,1.6837479998234968e-05,-0.008676867840959446,6.23604694412459,6.227370076283631,0.12361939657659715,87
FAM215B,2.92236721808446e-05,-0.004999254981214563,6.933768977735674,6.92876972275446,0.004999254980309506,151
NSF,1.8192219768207896e-05,0.11180611706730748,6.219378479291181,6.331184596358488,0.031914893617053026,94
AC005670.1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
GOSR2,2.1288767813860303e-05,0.08988380686735198,6.433499145283838,6.52338295215119,0.0034313068267789056,110
AC005670.2,1.935342528532755e-06,0.0,3.321928094887362,3.321928094887362,0.0,10
CDC27,2.148230206671358e-05,0.024818806325797027,6.485725213138481,6.510544019464278,0.02481880632584441,111
ITGB3,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
AC068234.2,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
EFCAB13,2.9030137927991324e-06,0.3333333333333335,3.506890595608519,3.8402239289418523,0.06666666666665856,15
NPEPPS,4.7028823443345944e-05,0.20576988912236338,7.224902215397487,7.43067210451985,0.004454314889363686,243
AC025682.1,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
KPNB1,0.00011941063401047098,0.11029558480337265,8.095768165070842,8.206063749874215,0.040510681427892506,617
TBKBP1,4.838356321331887e-06,0.16000000000000014,4.483856189774724,4.643856189774724,0.0,25
TBX21,1.2192657929756355e-05,0.835383975922074,5.046657852339747,5.882041828261821,0.06349206349211844,63
OSBPL7,9.096109884103948e-06,0.0425531914893611,5.4269292772095525,5.469482468698914,0.042553191489404035,47
MRPL10,2.2256439078126683e-05,-0.022804836947114993,6.617101681322719,6.594296844375604,0.0641516847919262,115
SCRN2,1.548274022826204e-05,0.09221804688852142,6.06249200111032,6.154710047998841,0.04221804688859468,80
SP2,1.1999123676903081e-05,-0.060562701647797645,5.79290598780623,5.732343286158432,0.12507883068003559,62
SP2-AS1,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
PNPO,1.1999123676903081e-05,0.15124909275938325,5.651698124868109,5.8029472176274925,0.08673296372709939,62
AC018521.2,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
CDK5RAP3,5.8060275855982645e-05,-0.027715317471818324,7.602773565402131,7.575058247930313,0.01601606745754153,300
AC018521.4,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
COPZ2,4.644822068478612e-06,-0.041666666666666075,4.584962500721156,4.54329583405449,0.04166666666657667,24
NFE2L1,1.6643945745381694e-05,0.14831264537399402,6.152895277907598,6.301207923281592,0.023255813953546124,86
AC004477.3,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
CBX1,2.477238436521926e-05,-0.043045117221304,6.744102441389348,6.701057324168044,0.06839755861065837,128
SNX11,1.8192219768207896e-05,-0.09313710108684603,6.405652681464872,6.312515580378026,0.029307313852997428,94
SKAP1,4.296460413342716e-05,0.2408399842497504,7.09431146093316,7.335151445182911,0.045866054001295876,222
SKAP1-AS1,1.3547397699729284e-06,0.0,2.807354922057604,2.807354922057604,0.0,7
HOXB2,9.289644136957223e-06,0.020833333333333037,5.459962500721156,5.480795834054489,0.0625,48
HOXB-AS1,6.193096091304815e-06,0.15625,4.8125,4.96875,0.03125,32
HOXB3,1.5482740228262038e-06,0.25,2.75,3.0,0.0,8
HOXB4,3.483616551358959e-06,0.11111111111111072,4.058813890331201,4.169925001442312,0.0,18
HOXB5,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
HOXB7,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
CALCOCO2,6.115682390163505e-05,0.16361234091469967,7.468693496755355,7.632305837670055,0.07158602616321662,316
ATP5MC1,8.051024918696261e-05,0.09729291870944312,7.839799004350973,7.937091923060416,0.009398065543345106,416
UBE2Z,4.722235769619922e-05,0.10477302171459613,7.288139028056857,7.3929120497714536,0.06895795994753688,244
SNF8,6.928526252147263e-05,-0.04343062554812782,7.831335400060507,7.787904774512379,0.020409466553339514,358
AC091133.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
GNGT2,5.031890574185163e-06,-0.11538461538461586,4.700439718141092,4.585055102756476,0.03846153846153928,26
ABI3,4.9157700224731975e-05,0.7515749854434066,6.708354730762625,7.459929716206031,0.034468061032158485,254
ZNF652,4.741589194905249e-05,-0.005418412310313592,7.459520171698158,7.454101759387845,0.002744852995003188,245
AC091180.2,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
PHB,5.864087861454247e-05,-0.03834325106099001,7.674270364842769,7.635927113781779,0.050585844937393425,303
NGFR,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
NXPH3,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
SPOP,5.747967309742282e-05,0.014347499893693438,7.5736526865420615,7.588000186435755,0.008591587622441966,297
SLC35B1,2.3417644595246333e-05,-0.0196482954634849,6.681219538909607,6.661571243446122,0.08576399794275168,121
FAM117A,4.006159034062803e-05,0.8128393562448553,6.424281183453631,7.237120539698486,0.026320282493316388,207
KAT7,2.883660367513805e-05,-0.06546904363868222,6.980847882849229,6.915378839210547,0.03355704698002972,149
FLJ45513,9.676712642663775e-07,0.0,2.321928094887362,2.321928094887362,0.0,5
DLX4,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
ITGA3,1.161205517119653e-06,0.0,2.584962500721156,2.584962500721156,0.0,6
PDK2,9.676712642663775e-06,-0.0600000000000005,5.523856189774724,5.463856189774724,0.14000000000000182,50
SAMD14,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
PPP1R9B,5.747967309742282e-05,0.18007360403579042,7.3700688702231725,7.550142474258963,0.09660619189433631,297
SGCA,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
XYLT2,5.9995618384515405e-06,0.12903225806451601,4.760647923290101,4.889680181354617,0.06451612903224915,31
MRPL27,2.8062466663724946e-05,-0.04060150865799095,6.931633227945969,6.891031719287978,0.03877624999245542,145
EME1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
LRRC59,3.135254896223063e-05,0.004659799396070419,6.916829478113138,6.921489277509209,0.03703703703712638,162
ACSF2,4.25775356277206e-06,0.18181818181818166,4.277613436819116,4.459431618637297,0.0,22
RSAD1,1.6256877239675142e-05,0.028302901798592295,6.145235428705386,6.173538330503979,0.00449337798906708,84
MYCBPAP,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
SPATA20,9.87024689551705e-06,0.15205661768947998,5.461545194870251,5.613601812559731,0.01960784313729217,51
ABCC3,9.096109884103948e-06,0.3564869681311382,5.155548692057138,5.5120356601882765,0.042553191489320547,47
ANKRD40,1.5676274481115314e-05,0.06172839506172867,6.167010496711785,6.228738891773514,0.037037037036934534,81
AC005921.2,6.773698849864642e-06,0.0,5.072140159802109,5.072140159802109,0.0,35
LUC7L3,0.0001612140326267785,0.12367335194712759,8.273814661825229,8.397488013772357,0.00966918382644532,833
LINC00483,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
TOB1,0.00011728175722908494,0.25294578147746893,7.959045179572516,8.211990961049985,0.08806765117894602,606
AC005920.4,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
AC005920.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
SPAG9,4.509348091481319e-05,0.07474017472813443,7.28367807183805,7.358418246566185,0.014765202835377203,233
AC005920.2,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
NME1,3.135254896223063e-05,0.1725312794132412,6.847415203435134,7.0199464828483755,0.01428762494807009,162
NME2,4.0642193099187856e-06,0.1904761904761907,4.20184123230257,4.392317422778761,0.0,21
MBTD1,1.3547397699729285e-05,0.18221267860233503,5.804213195485488,5.986425874087823,0.0,70
UTP18,2.961074068655115e-05,0.1790653186910829,6.775201976608878,6.954267295299961,0.028610743471212778,153
LINC02071,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
COX11,2.1288767813860303e-05,-0.02892967262090984,6.599541531706478,6.570611859085568,0.028929672620825724,110
STXBP4,1.935342528532755e-06,0.3999999999999999,2.9219280948873623,3.321928094887362,0.0,10
HLF,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
AC007638.1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
MMD,8.51550712554412e-06,0.1307928977764421,5.260456902679037,5.391249800455479,0.022727272727255287,44
PCTP,1.0063781148370326e-05,0.13461538461538503,5.469670487371861,5.604285871987246,0.019230769230792734,52
NOG,2.9030137927991324e-06,0.0,3.7735572622751854,3.7735572622751854,0.0,15
C17orf67,5.806027585598265e-06,0.20000000000000018,4.640223928941852,4.840223928941852,0.0,30
DGKE,1.2773260688316182e-05,0.1306447916502771,5.741363816328151,5.872008607978428,0.020870359864691546,66
TRIM25,2.535298712377909e-05,0.11465305350117472,6.556099909835306,6.670752963336481,0.030534351145118797,131
AC015912.3,8.51550712554412e-06,0.28988380686735127,5.1240932663154,5.4139770731827515,0.0,44
COIL,1.3934466205435836e-05,0.03826232641893679,5.937218230578931,5.9754805569978675,0.02777777777778883,72
SCPEP1,0.00012579726435462906,0.6809882212583354,7.580106800024092,8.261095021282427,0.0294257528810135,650
AC007114.1,2.12887678138603e-06,-0.09090909090909083,3.4594316186372973,3.3685225277282065,0.09090909090908954,11
AKAP1,1.3160329194022733e-05,0.23168952209063942,5.664596848571464,5.896286370662104,0.04411764705875136,68
AC007114.2,5.031890574185163e-06,0.1538461538461542,4.5465935642949376,4.700439718141092,0.0,26
MSI2,3.754564505353544e-05,0.342778053023606,6.875333331721723,7.218111384745329,0.04412220484221586,194
AC007431.2,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
MRPS23,3.406202850217648e-05,-0.017045454545454142,7.1738369453049655,7.156791490759511,0.07107826706996259,176
CUEDC1,1.0257315401223602e-05,0.17693290096380654,5.336318803578982,5.513251704542789,0.06372535379400268,53
VEZF1,3.212668597364373e-05,0.2597555149323121,6.812484744688767,7.072240259621079,0.019548870468805945,166
AC015813.2,2.12887678138603e-06,0.0,3.4594316186372973,3.4594316186372973,0.0,11
AC015813.1,5.4189590798917135e-06,-0.04919441968149041,4.6644977792004605,4.61530335951897,0.049194419681534325,28
SRSF1,5.438312505177041e-05,-0.04894489509193711,7.649797105034507,7.60085220994257,0.041389902008685656,281
AC015813.3,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
DYNLL2,5.089950850041145e-05,0.11975992102602806,7.467042076767937,7.586801997793965,0.01850824618534176,263
OR4D1,2.322411034239306e-06,0.0,3.584962500721156,3.584962500721156,0.0,12
MKS1,3.2900822985056833e-06,-0.0588235294117645,4.087462841250339,4.028639311838575,0.05882352941175572,17
MPO,4.0642193099187856e-06,0.1904761904761907,4.20184123230257,4.392317422778761,0.0,21
TSPOAP1,1.3160329194022733e-05,0.4597744486248585,5.49533545144901,5.955109900073868,0.01470588235310502,68
TSPOAP1-AS1,1.6063342986821865e-05,0.39312277690470765,5.789145570104868,6.182268347009575,0.048192771084281695,83
AC004687.1,0.0001304420864231077,0.4386972906621045,7.8866734016627165,8.325370692324821,0.021072976228673233,674
SUPT4H1,9.850893470231723e-05,0.26897386998872896,7.821534451613564,8.090508321602293,0.0038113516575770216,509
RNF43,4.838356321331887e-06,0.040000000000000036,4.563856189774724,4.603856189774724,0.039999999999997794,25
HSF5,9.676712642663775e-07,0.0,2.321928094887362,2.321928094887362,0.0,5
MTMR4,1.6450411492528416e-05,0.04417514708427639,6.20339358314562,6.247568730229896,0.06770455884895943,85
SEPT4-AS1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
SEPT4,9.676712642663775e-07,0.3999999999999999,1.9219280948873623,2.321928094887362,0.0,5
TEX14,1.7418082756794795e-06,0.0,3.169925001442312,3.169925001442312,0.0,9
RAD51C,1.161205517119653e-05,0.06666666666666643,5.740223928941852,5.806890595608518,0.06666666666672517,60
TRIM37,7.74137011413102e-06,0.07500000000000018,5.1219280948873624,5.196928094887363,0.024999999999988632,40
AC099850.1,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
SKA2,1.799868551535462e-05,0.1008327285062558,6.208461096031004,6.30929382453726,0.12233810485034136,93
PRR11,2.7094795399458568e-06,0.2857142857142856,3.5216406363433186,3.807354922057604,0.0,14
SMG8,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
GDPD1,2.7094795399458568e-06,0.0,3.807354922057604,3.807354922057604,0.0,14
YPEL2,4.102926160489441e-05,0.13921851972530686,7.098872122316542,7.238090642041849,0.01207409311052504,212
DHX40,2.1288767813860303e-05,0.0830211932113194,6.458543577121688,6.541564770333007,0.014750511353976805,110
AC091271.1,3.0578411950817525e-05,0.3664167910732985,6.600245839974119,6.966662631047417,0.0063291139236540785,158
CLTC,7.0252933785739e-05,0.2847903376978502,7.469432765976217,7.754223103674067,0.036181000646245326,363
PTRH2,6.386630344158091e-06,-0.06060606060606055,5.044394119358453,4.983788058752393,0.0,33
VMP1,0.00021346828089716287,0.5718428499159245,7.986956406011341,8.558799255927266,0.00806267179003734,1103
TUBD1,1.2192657929756355e-05,0.03174603174603163,5.882041828261822,5.9137878600078535,0.03174603174600327,63
RPS6KB1,2.3998247353806162e-05,0.08556161672932916,6.6448049557368725,6.730366572466202,0.014152318565775944,124
RNFT1,2.477238436521926e-05,0.066482617221304,6.722579882778696,6.7890625,0.0078125,128
RNFT1-DT,9.676712642663775e-07,0.0,2.321928094887362,2.321928094887362,0.0,5
HEATR6,6.386630344158091e-06,-0.07204375003277974,4.983788058752393,4.911744308719613,0.13264981063885076,33
AC025048.4,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
USP32,1.935342528532755e-05,0.08000000000000007,6.3163073147530895,6.39630731475309,0.047548875021652795,100
APPBP2,1.97404937910341e-05,0.01590741420508124,6.410122523322833,6.426029937527915,0.035515257342297754,102
AC011921.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
PPM1D,1.161205517119653e-05,0.0459147917027245,5.7276424705724605,5.773557262275185,0.033333333333495814,60
BCAS3,9.096109884103948e-06,0.058614627705606104,5.368314649503946,5.4269292772095525,0.042553191489404035,47
AC005884.1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
NACA2,3.6771508042122342e-06,0.3157894736842106,3.9321380397593746,4.247927513443585,0.0,19
BRIP1,1.5482740228262038e-06,0.25,2.75,3.0,0.0,8
INTS2,7.74137011413102e-06,0.14387218755408693,5.053055907333276,5.196928094887363,0.024999999999988632,40
MED13,4.315813838628043e-05,0.0003899089490060348,7.283034682631677,7.283424591580683,0.03418186658691092,223
METTL2A,8.321972872690847e-06,0.023255813953488413,5.333241498888144,5.356497312841633,0.023255813953546124,43
TLK2,3.2513754479350285e-05,0.027515215767369483,6.997884907859175,7.025400123626545,0.07221625745980141,168
AC080038.2,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
MRC2,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
MARCH10,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
TANC2,7.160767355571193e-06,0.26364560816657967,4.864726676381289,5.1283722845478685,0.027027027027047096,37
CYB561,7.547835861277744e-06,0.12820512820512864,5.080274013734043,5.208479141939172,0.025641025641041582,39
ACE,2.12887678138603e-06,0.18181818181818166,3.2776134368191157,3.4594316186372973,0.0,11
DCAF7,6.212449516590144e-05,0.24059446960132558,7.560735699025225,7.80133016862655,0.042433595849170544,321
TACO1,1.1805589424049805e-05,0.03897448772265211,5.688853935888075,5.7278284236107275,0.1045482582144364,61
MAP3K3,6.889819401576608e-05,0.23474962954751266,7.564006813407855,7.7987564429553675,0.039805393806596624,356
STRADA,1.4321534711142386e-05,0.11830929056977624,5.928981912897012,6.047291203466788,0.05405405405409419,74
LIMD2,0.0003671344776626636,0.028236369949992124,8.738129941366722,8.766366311316714,0.01741164709806239,1897
CCDC47,3.07719462036708e-05,0.20109539906312612,6.728016801449821,6.9291122005129475,0.007830896212694328,159
DDX42,4.102926160489441e-05,-0.006732907953474587,7.336318803578982,7.329585895625508,0.0031721178477343965,212
FTSJ3,1.7418082756794793e-05,0.11383458330929486,6.24740865188523,6.361243235194525,0.011111111111307378,90
PSMC5,9.038049608247966e-05,-0.013162857050332377,8.055471967816143,8.04230911076581,0.0014542253039242954,467
SMARCD2,4.412580965054681e-05,0.11290338477053563,7.281799047095686,7.394702431866222,0.04112913925910285,228
GH1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
CD79B,0.00010508909929932859,1.7848492602960846,6.388285629781464,8.173134890077549,0.008059064032815972,543
SCN4A,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
PRR29-AS1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
PRR29,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
ICAM2,5.76732073502761e-05,0.04608713259120911,7.5550295842264745,7.601116716817684,0.034027978082984175,298
ERN1,3.851331631780182e-05,0.1820064369290133,7.028615985067814,7.210622421996828,0.052812939720332894,199
SNHG25,2.864306942228477e-05,0.09969518582542936,6.788746186531042,6.888441372356471,0.0405405405404611,148
TEX2,6.967233102717918e-06,0.02777777777777679,5.058813890331201,5.086591668108978,0.0833333333333665,36
PECAM1,0.00013315156596305355,0.6950797658537287,7.576634307855935,8.271714073709663,0.029921203527417915,688
MILR1,1.8192219768207896e-05,0.18085106382978822,6.184856005909941,6.365707069739729,0.031914893616941706,94
POLG2,2.574005562948564e-05,0.043269830843334134,6.737503018159157,6.780772849002491,0.03759398496243446,133
DDX5,0.0011341107217201943,0.08620352440552104,8.897503803209327,8.983707327614848,0.0002582177503932898,5860
CEP95,2.2256439078126683e-05,0.11506258020308735,6.483667090297098,6.598729670500186,0.0032821195738949507,115
SMURF2,2.535298712377909e-05,-0.03154451338355102,6.7528513412155915,6.7213068278320405,0.004752337778213097,131
LRRC37A3,2.12887678138603e-06,-0.21613125009833922,3.4594316186372973,3.243300368538958,0.21613125009833775,11
AC103810.2,1.161205517119653e-06,0.0,2.584962500721156,2.584962500721156,0.0,6
AC103810.5,1.5482740228262038e-06,0.0,3.0,3.0,0.0,8
AC037487.1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
GNA13,3.561030252500269e-05,0.12510625004703257,6.986638110842495,7.111744360889528,0.014972214685417243,184
AC037487.2,9.676712642663775e-07,0.0,2.321928094887362,2.321928094887362,0.0,5
RGS9,9.676712642663775e-07,0.0,2.321928094887362,2.321928094887362,0.0,5
AXIN2,1.161205517119653e-06,0.0,2.584962500721156,2.584962500721156,0.0,6
CEP112,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
PRKCA,3.502969976644286e-05,0.15959789367629096,6.985925721289538,7.145523614965829,0.022830559410251406,181
PRKCA-AS1,1.9353425285327548e-07,0.0,0.0,0.0,0.0,1
HELZ,7.683309838275037e-05,0.12427516853078391,7.746806313317994,7.871081481848778,0.014955041537571502,397
AC007448.3,9.676712642663775e-07,0.0,2.321928094887362,2.321928094887362,0.0,5
PSMD12,4.122279585774768e-05,0.1765710820396098,7.1518975756839716,7.328468657723581,0.07281584509067904,213
PITPNC1,4.102926160489441e-05,-0.08250106130034407,7.322075643160804,7.2395745818604595,0.04370123823810541,212
NOL11,2.1288767813860303e-05,0.004456590869755139,6.490450622615569,6.494907213485324,0.018181818181827677,110
BPTF,0.00014902137469702213,0.006348030670968896,8.384530286496597,8.390878317167566,0.007792628493021959,770
AC134407.1,3.8706850570655096e-07,0.0,1.0,1.0,0.0,2
C17orf58,4.838356321331887e-06,0.20000000000000018,4.403856189774724,4.603856189774724,0.039999999999997794,25
KPNA2,2.864306942228477e-05,0.1658020487149452,6.7538728118098925,6.919674860524838,0.041434670629921816,148
AC005332.7,4.451287815625336e-06,-0.04347826086956541,4.523561956057013,4.480083695187448,0.043478260869537336,23
AC005332.4,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
AC005332.6,2.7094795399458568e-06,0.0,3.807354922057604,3.807354922057604,0.0,14
AC005332.8,1.3547397699729284e-06,0.0,2.807354922057604,2.807354922057604,0.0,7
AC005332.3,7.741370114131019e-07,0.0,2.0,2.0,0.0,4
AC005332.5,8.128438619837571e-06,0.0952380952380949,5.154222184683523,5.2494602799216175,0.04761904761907951,42
AC005332.1,5.9995618384515405e-06,0.06451612903225801,4.825164052322359,4.889680181354617,0.0,31
AMZ2,2.535298712377909e-05,0.09347414120485897,6.609684261046405,6.703158402251264,0.022900763358645177,131
ARSG,1.3160329194022733e-05,-0.09378593751590891,5.999227547132692,5.905441609616783,0.034962408104125965,68
SLC16A6,1.2966794941169458e-05,0.27429020524002645,5.60706101878369,5.8813512240237165,0.024217257446633864,67
WIPI1,1.3547397699729285e-05,0.15013964291895565,5.822000516883153,5.972140159802109,0.04285714285727393,70
PRKAR1A,9.696066067949102e-05,0.22914499539213562,7.869085386624001,8.098230382016137,0.019593540978382312,501
FAM20A,9.676712642663775e-07,0.0,2.321928094887362,2.321928094887362,0.0,5
ABCA9,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
ABCA6,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
ABCA10,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
ABCA5,1.1418520918343254e-05,0.13559322033898358,5.679253218853367,5.81484643919235,0.033898305084759044,59
MAP2K6,1.548274022826204e-05,0.03915414066556533,6.053055907333276,6.092210047998841,0.10471804688855954,80
LINC01483,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
KCNJ2-AS1,9.676712642663775e-07,0.0,2.321928094887362,2.321928094887362,0.0,5
KCNJ2,3.87068505706551e-06,0.04999999999999982,4.221928094887363,4.271928094887363,0.049999999999977264,20
LINC00511,3.8706850570655096e-07,1.0,0.0,1.0,0.0,2
SLC39A11,9.87024689551705e-06,0.19127230396398964,5.422329508595741,5.613601812559731,0.01960784313729217,51
SSTR2,9.676712642663775e-07,0.0,2.321928094887362,2.321928094887362,0.0,5
COG1,1.1031452412636703e-05,0.05263157894736814,5.657451417673514,5.710082996620882,0.052631578947340746,57
FAM104A,2.148230206671358e-05,0.06306306306306375,6.49252600144626,6.5555890645093235,0.009009009008708982,111
C17orf80,5.612493332744989e-06,-0.0344827586206895,4.789015477886193,4.754532719265503,0.03448275862065805,29
CDC42EP4,7.160767355571193e-06,0.01682584456535885,5.047291203466788,5.064117048032147,0.09128226354271846,37
SDK2,2.322411034239306e-06,0.5,3.084962500721156,3.584962500721156,0.0,12
RPL38,0.0010758569116113585,0.16067933204327112,8.800245802449753,8.960925134493024,0.008898509256835198,5559
AC100786.1,2.9030137927991324e-06,0.06666666666666687,3.7735572622751854,3.8402239289418523,0.06666666666665856,15
TTYH2,1.2773260688316182e-05,0.17238551138002567,5.669320066295371,5.8417055776753966,0.08147642047094554,66
DNAI2,5.806027585598265e-07,0.0,1.584962500721156,1.584962500721156,0.0,3
